year,marca,modelo,pasajeros,descripcion,precio,preciodolar,Combustible:,Cilindrada:,Transmisión:,Estilo:,Color Exterior:,Color Interior:,Placa:,Provincia:
2008,Suzuki,"APV • 2 Pas. Combustible: Gasolina Cilindrada: 1600 cc Transmisión: Manual Estilo: Pánel Color Exterior: BLANCO Color Interior: GRIS Placa: Termina en 0 Provincia: San José ¢ 4,300,000 ($",Ver,"['APV', '•', '2', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '1600', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Pánel', 'Color', 'Exterior:', 'BLANCO', 'Color', 'Interior:', 'GRIS', 'Placa:', 'Termina', 'en', '0', 'Provincia:', 'San', 'José', '¢', '4,300,000', '($', '8,037)*', 'Ver', 'Detalles']", 4300000,  8037,Gasolina,1600 cc,Manual,Pánel,BLANCO,GRIS,Termina en 0,San José
2003,Toyota,COROLLA S,5,"['COROLLA', 'S', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,1800 cc,Manual,Sedán,VINO,GRIS,Termina en 9,Alajuela
2006,Honda,CIVIC,5,"['CIVIC', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,1800 cc,Manual,Sedán,GRIS,GRIS Y NEGRO,Termina en 6,Cartago
2003,Honda,CRV,5,"['CRV', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,2400 cc,Manual,Todo Terreno 4x4,BLANCO Y NEGRO,NEGRO CON GRIS,Termina en,Cartago
2001,Hyundai,TERRACAN,7,"['TERRACAN', '•', '7', 'Pas.']", 4300000,  8037,Diesel,2400 cc,Manual,Todo Terreno 4x4,GRIS,NEGRO,Termina en 0,Heredia
1999,Mitsubishi,MONTERO SPORT,5,"['MONTERO', 'SPORT', '•', '5', 'Pas.']", 4300000,  8037,Híbrido,3000 cc,Automática,Todo Terreno 4x2,BLANCO,CAFE,Termina en 4,Heredia
2006,Honda,CIVIC EX,5,"['CIVIC', 'EX', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,1800 cc,Manual,Sedán,VERDE,GRIS,Termina en 6,Cartago
2003,Toyota,ECHO,5,"['ECHO', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,1500 cc,Automática,Sedán,DORADO,BEIGE,Termina en 3,San José
2000,Nissan,FRONTIER,5,"['FRONTIER', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,2400 cc,Automática,Pickup 4x2,BLANCO,GRIS,Termina en 1,Alajuela
1999,Chevrolet,TRACKER,5,"['TRACKER', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,2000 cc,Manual,Todo Terreno 4x4,NEGRO,GRIS Y NEGRO,Termina en 6,Cartago
2016,Mitsubishi,MIRAGE,5,"['MIRAGE', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,1200 cc,Manual,Hatchback,BLANCO,NEGRO,Termina en 0,San José
2006,Honda,CIVIC EX,5,"['CIVIC', 'EX', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,1800 cc,Manual,Sedán,NEGRO,BEIGE,Termina en 9,San José
2002,Honda,CRV,5,"['CRV', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,2400 cc,Manual,Todo Terreno 4x2,MARRÓN,BEIGE,Termina en 5,San José
2000,Mitsubishi,MONTERO SPORT,5,"['MONTERO', 'SPORT', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,3000 cc,Automática,Todo Terreno 4x4,ROJO,BEIGE,Termina en 0,Cartago
2006,Honda,CIVIC,5,"['CIVIC', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,1800 cc,Automática,Sedán,BLANCO,BEIGE,Termina en 8,San José
2002,Toyota,"ECHO • 5 Pas. Combustible: Gasolina Cilindrada: 1500 cc Transmisión: Automática Estilo: Sedán Excelentes Condiciones Como nuevo Para Inscribir Color Exterior: VERDE Color Interior: GRIS Placa: ND Provincia: San José ¢ 4,300,000 ($",Ver,"['ECHO', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '1500', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Sedán', 'Excelentes', 'Condiciones', 'Como', 'nuevo', 'Para', 'Inscribir', 'Color', 'Exterior:', 'VERDE', 'Color', 'Interior:', 'GRIS', 'Placa:', 'ND', 'Provincia:', 'San', 'José', '¢', '4,300,000', '($', '8,037)*', 'Ver', 'Detalles']", 4300000,  8037,Gasolina,1500 cc,Automática,Sedán,VERDE,GRIS,ND,San José
2010,Chevrolet,AVEO,5,"['AVEO', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,1600 cc,Automática,Sedán,BLANCO,NEGRO,Termina en 8,Heredia
2013,Chevrolet,SPARK LT,5,"['SPARK', 'LT', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,1200 cc,Manual,Hatchback,PLATEADO,GRIS,Termina en 0,Guanacaste
2001,Nissan,FRONTIER,4,"['FRONTIER', '•', '4', 'Pas.']", 4300000,  8037,Gasolina,2400 cc,Manual,Pickup 4x2,AZUL,GRIS OSCURO,Termina en 8,San José
2008,Honda,CIVIC,5,"['CIVIC', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,1800 cc,Manual,Sedán,GRIS,GRIS,Termina en 1,San José
2011,Chevrolet,SPARK,5,"['SPARK', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,1000 cc,Manual,Hatchback,GRIS,GRIS,Termina en 6,San José
2016,Suzuki,ALTO,5,"['ALTO', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,800 cc,Manual,Hatchback,BLANCO,GRIS,Termina en 3,Alajuela
2008,Suzuki,SX4,5,"['SX4', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,2000 cc,Manual,Sedán,GRIS,GRIS,Termina en 1,Alajuela
2012,Chevrolet,SONIC LT,5,"['SONIC', 'LT', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,1600 cc,Manual,Sedán,GRIS,GRIS,Termina en 1,San José
2007,Suzuki,SX4,5,"['SX4', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,2000 cc,Automática,Hatchback,AZUL,NEGRO,Termina en 1,San José
2007,Suzuki,SWIFT SPORT,5,"['SWIFT', 'SPORT', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,1500 cc,Manual,Hatchback,PLATEADO,NEGRO,Termina en 0,San José
2007,Toyota,YARIS,5,"['YARIS', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,1500 cc,Manual,Sedán,GRIS PLATA,NEGRO,Termina en 0,San José
2000,Mitsubishi,MONTERO,5,"['MONTERO', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,1800 cc,Manual,Todo Terreno 4x4,BLANCO,NEGRO,Termina en 3,Alajuela
2011,Kia,CERATO,5,"['CERATO', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,1600 cc,Automática,Sedán,GRIS,GRIS,Termina en 9,San José
2004,Honda,CRV,5,"['CRV', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,2400 cc,Automática,Todo Terreno 4x2,GRIS,GRIS,ND,San José
2004,Hyundai,"SANTA FE GLS • 5 Pas. Combustible: Gasolina Cilindrada: 2400 cc Transmisión: Automática Estilo: Todo Terreno 4x2 Recibimos,garantía y respaldo,full extras, contáctenos y negociamos, entrega inmediata Color Exterior: VINO Color Interior: BEIGE Placa: Termina en 5 Provincia: San José ¢ 4,300,000 ($",Ver,"['SANTA', 'FE', 'GLS', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '2400', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Todo', 'Terreno', '4x2', 'Recibimos,garantía', 'y', 'respaldo,full', 'extras,', 'contáctenos', 'y', 'negociamos,', 'entrega', 'inmediata', 'Color', 'Exterior:', 'VINO', 'Color', 'Interior:', 'BEIGE', 'Placa:', 'Termina', 'en', '5', 'Provincia:', 'San', 'José', '¢', '4,300,000', '($', '8,037)*', 'Ver', 'Detalles']", 4300000,  8037,Gasolina,2400 cc,Automática,Todo Terreno 4x2,VINO,BEIGE,Termina en 5,San José
2004,Toyota,"COROLLA CE • 5 Pas. Combustible: Gasolina Cilindrada: 1800 cc Transmisión: Manual Estilo: Sedán Excelente estado de motor y caja con pequeños detalles estéticos. Inclucye traspaso y marchamo. Color Exterior: PLATEADO Color Interior: GRIS Placa: Termina en 1 Provincia: Cartago ¢ 4,300,000 ($",Ver,"['COROLLA', 'CE', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '1800', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Sedán', 'Excelente', 'estado', 'de', 'motor', 'y', 'caja', 'con', 'pequeños', 'detalles', 'estéticos.', 'Inclucye', 'traspaso', 'y', 'marchamo.', 'Color', 'Exterior:', 'PLATEADO', 'Color', 'Interior:', 'GRIS', 'Placa:', 'Termina', 'en', '1', 'Provincia:', 'Cartago', '¢', '4,300,000', '($', '8,037)*', 'Ver', 'Detalles']", 4300000,  8037,Gasolina,1800 cc,Manual,Sedán,PLATEADO,GRIS,Termina en 1,Cartago
2013,Volkswagen,"GOL • 5 Pas. Combustible: Gasolina Cilindrada: 1600 cc Transmisión: Manual Estilo: Hatchback Completamente al día impecable ver video Color Exterior: NEGRO Color Interior: GRIS CON NEGRO Placa: Termina en 2 Provincia: Heredia ¢ 4,350,000 ($",Ver,"['GOL', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '1600', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Hatchback', 'Completamente', 'al', 'día', 'impecable', 'ver', 'video', 'Color', 'Exterior:', 'NEGRO', 'Color', 'Interior:', 'GRIS', 'CON', 'NEGRO', 'Placa:', 'Termina', 'en', '2', 'Provincia:', 'Heredia', '¢', '4,350,000', '($', '8,131)*', 'Ver', 'Detalles']", 4350000,  8131,Gasolina,1600 cc,Manual,Hatchback,NEGRO,GRIS CON NEGRO,Termina en 2,Heredia
2011,Mazda,2,5,"['2', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,1500 cc,Manual,Hatchback,GRIS,NEGRO,Termina en 8,Cartago
2008,Nissan,TIIDA,5,"['TIIDA', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,1600 cc,Manual,Sedán,NEGRO,BEIGE,Termina en 6,Alajuela
2000,BMW,323I,5,"['323I', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,2500 cc,Manual,Sedán,GRIS,BEIGE,Termina en 2,Cartago
2001,Mitsubishi,MONTERO SPORT,5,"['MONTERO', 'SPORT', '•', '5', 'Pas.']", 4300000,  8037,Gasolina,3000 cc,Automática,Todo Terreno 4x2,VERDE DORADO,BEIGE,Termina en 5,Puntarenas
2002,Hyundai,TERRACAN,7,"['TERRACAN', '•', '7', 'Pas.']", 4320000,  8075,Diesel,2500 cc,Manual,Todo Terreno 4x4,GRIS,NEGRO,Termina en 7,Heredia
2018,Kia,PICANTO,5,"['PICANTO', '•', '5', 'Pas.']", 4320000,  8075,Gasolina,1200 cc,Automática,Hatchback,BLANCO,NEGRO,ND,San José
2011,Citroen,BERLINGO X,5,"['BERLINGO', 'X', '•', '5', 'Pas.']", 4350000,  8131,Diesel,1800 cc,Manual,Pánel,BEIGE,NEGRO,Termina en 8,Heredia
2008,Nissan,TIIDA,5,"['TIIDA', '•', '5', 'Pas.']", 4350000,  8131,Gasolina,1600 cc,Manual,Hatchback,GRIS,NEGRO,Termina en 2,Heredia
1990,BMW,318IS E30,5,"['318IS', 'E30', '•', '5', 'Pas.']", 4350000,  8131,Gasolina,1800 cc,Manual,Sedán,AZUL,AZUL,Termina en 9,Alajuela
2014,Fiat,500 POP,5,"['500', 'POP', '•', '5', 'Pas.']", 4350000,  8131,Gasolina,1200 cc,Manual,Hatchback,NEGRO,GRIS,Termina en 0,Alajuela
2014,Chevrolet,SONIC LT,5,"['SONIC', 'LT', '•', '5', 'Pas.']", 4350000,  8131,Híbrido,1600 cc,Automática,Sedán,CELESTE,NEGRO,Termina en,Cartago
2011,Nissan,TIIDA,5,"['TIIDA', '•', '5', 'Pas.']", 4350000,  8131,Gasolina,1585 cc,Automática,Sedán,GRIS,NEGRO,Termina en 6,Heredia
2004,Toyota,"COROLLA LE • 5 Pas. Combustible: Gasolina Cilindrada: 1800 cc Transmisión: Automática Estilo: Sedán ENGLISH SPOKEN, IG: ZMOTORSCR FB: Z MOTORS. Contáctenos x WhatsApp. Color Exterior: AZUL Color Interior: GRIS Placa: Termina en 1 Provincia: Heredia ¢ 4,350,000 ($",Ver,"['COROLLA', 'LE', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '1800', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Sedán', 'ENGLISH', 'SPOKEN,', 'IG:', 'ZMOTORSCR', 'FB:', 'Z', 'MOTORS.', 'Contáctenos', 'x', 'WhatsApp.', 'Color', 'Exterior:', 'AZUL', 'Color', 'Interior:', 'GRIS', 'Placa:', 'Termina', 'en', '1', 'Provincia:', 'Heredia', '¢', '4,350,000', '($', '8,131)*', 'Ver', 'Detalles']", 4350000,  8131,Gasolina,1800 cc,Automática,Sedán,AZUL,GRIS,Termina en 1,Heredia
2013,Iveco,"J6 • 7 Pas. Combustible: Gasolina Cilindrada: 1800 cc Transmisión: Automática Estilo: Station Wagon Dekra agosto vienticuatro faja distribucion nueva muy economico gas LP mensajes por whatsapp Color Exterior: NEGRP Color Interior: NEGRP Placa: Termina en 8 Provincia: San José ¢ 4,350,000 ($",Ver,"['J6', '•', '7', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '1800', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Station', 'Wagon', 'Dekra', 'agosto', 'vienticuatro', 'faja', 'distribucion', 'nueva', 'muy', 'economico', 'gas', 'LP', 'mensajes', 'por', 'whatsapp', 'Color', 'Exterior:', 'NEGRP', 'Color', 'Interior:', 'NEGRP', 'Placa:', 'Termina', 'en', '8', 'Provincia:', 'San', 'José', '¢', '4,350,000', '($', '8,131)*', 'Ver', 'Detalles']", 4350000,  8131,Gasolina,1800 cc,Automática,Station Wagon,NEGRP,NEGRP,Termina en 8,San José
2011,Nissan,TIIDA,5,"['TIIDA', '•', '5', 'Pas.']", 4350000,  8131,Gasolina,1585 cc,Automática,Sedán,GRIS,NEGRO,Termina en 6,Heredia
2002,Honda,CRV,5,"['CRV', '•', '5', 'Pas.']", 4350000,  8131,Gasolina,2400 cc,Automática,Todo Terreno 4x4,VERDE,GRIS,Termina en 8,San José
2002,Toyota,RAV4,5,"['RAV4', '•', '5', 'Pas.']", 4350000,  8131,Gasolina,2000 cc,Automática,Todo Terreno 4x4,GRIS,NEGRO,Termina en 5,Cartago
2002,Nissan,XTERRA,5,"['XTERRA', '•', '5', 'Pas.']", 4350000,  8131,Gasolina,2400 cc,Manual,Todo Terreno 4x2,VERDE,GRIS,Termina en 8,San José
2007,Honda,CIVIC EX,5,"['CIVIC', 'EX', '•', '5', 'Pas.']", 4350000,  8131,Gasolina,1800 cc,Manual,Sedán,NEGRO PERLADO,GRIS,Termina en 7,Guanacaste
2011,Chevrolet,SPARK GO,5,"['SPARK', 'GO', '•', '5', 'Pas.']", 4350000,  8131,Gasolina,1000 cc,Automática,Hatchback,CAFE,GRIS OSCURO,Termina en 3,Heredia
2000,Nissan,XTERRA,5,"['XTERRA', '•', '5', 'Pas.']", 4369000,  8166,Gasolina,3300 cc,Automática,Todo Terreno 4x4,DORADO,BEGE,Termina en 4,Heredia
2013,MG,MG 3,5,"['MG', '3', '•', '5', 'Pas.']", 4375000,  8178,Gasolina,1500 cc,Manual,Hatchback,PLATEADO,NEGRO,Termina en 1,San José
1987,Toyota,HILUX,4,"['HILUX', '•', '4', 'Pas.']", 4375000,  8178,Diesel,2400 cc,Manual,Pickup 4x2,VINO,GRIS,Termina en 3,Limón
1998,Toyota,4RUNNER,5,"['4RUNNER', '•', '5', 'Pas.']", 4375000,  8178,Gasolina,3400 cc,Automática,Todo Terreno 4x2,CHAMPAGNE,BEIGE,Termina en 0,Heredia
1999,BMW,318I,5,"['318I', '•', '5', 'Pas.']", 4400000,  8224,Gasolina,1895 cc,Manual,Sedán,GRIS,GRIS,Termina en 3,Alajuela
2002,Ford,RANGER,3,"['RANGER', '•', '3', 'Pas.']", 4400000,  8224,Gasolina,2300 cc,Automática,Pickup 4x2,VINO,BEIGE,Termina en 9,San José
2016,Fiat,LINEA,5,"['LINEA', '•', '5', 'Pas.']", 4400000,  8224,Gasolina,1400 cc,Manual,Sedán,GRIS,GRIS,Termina en 4,Guanacaste
2007,Toyota,"YARIS • 5 Pas. Combustible: Gasolina Cilindrada: 1500 cc Transmisión: Manual Estilo: Hatchback Carro excelente de todo. Pintura . Motor Tapicería. Un dueño.Firma inmediata.Uso ciudad Color Exterior: AZUL Color Interior: GRIS Placa: Termina en 9 Provincia: Alajuela ¢ 4,400,000 ($",Ver,"['YARIS', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '1500', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Hatchback', 'Carro', 'excelente', 'de', 'todo.', 'Pintura', '.', 'Motor', 'Tapicería.', 'Un', 'dueño.Firma', 'inmediata.Uso', 'ciudad', 'Color', 'Exterior:', 'AZUL', 'Color', 'Interior:', 'GRIS', 'Placa:', 'Termina', 'en', '9', 'Provincia:', 'Alajuela', '¢', '4,400,000', '($', '8,224)*', 'Ver', 'Detalles']", 4400000,  8224,Gasolina,1500 cc,Manual,Hatchback,AZUL,GRIS,Termina en 9,Alajuela
2012,Nissan,TIIDA,5,"['TIIDA', '•', '5', 'Pas.']", 4400000,  8224,Gasolina,1600 cc,Manual,Sedán,GRIS,NEGRO,Termina en 8,San José
2005,Kia,SPORTAGE,5,"['SPORTAGE', '•', '5', 'Pas.']", 4400000,  8224,Gasolina,2000 cc,Automática,Todo Terreno 4x2,BLANCO,NEGRO,Termina en 0,San José
2006,Toyota,COROLLA,5,"['COROLLA', '•', '5', 'Pas.']", 4400000,  8224,Gasolina,1800 cc,Manual,Sedán,AZUL,GRIS,Termina en 6,Heredia
2017,Suzuki,ALTO,5,"['ALTO', '•', '5', 'Pas.']", 4400000,  8224,Gasolina,800 cc,Manual,Hatchback,GRIS OSCURO,NEGRO GRIS,Termina en 8,Heredia
2005,Toyota,COROLLA,5,"['COROLLA', '•', '5', 'Pas.']", 4400000,  8224,Gasolina,1800 cc,Manual,Sedán,NEGRO,NEGRO/GRIS,Termina en 1,Alajuela
2009,Hyundai,ELANTRA,5,"['ELANTRA', '•', '5', 'Pas.']", 4400000,  8224,Gasolina,2000 cc,Automática,Sedán,GRIS,GRIS,Termina en 3,San José
2009,Toyota,YARIS,5,"['YARIS', '•', '5', 'Pas.']", 4400000,  8224,Gasolina,1500 cc,Manual,Hatchback,NEGRO,GRIS,Termina en 3,Heredia
2000,Mitsubishi,MONTERO,5,"['MONTERO', '•', '5', 'Pas.']", 4400000,  8224,Gasolina,3500 cc,Automática,Todo Terreno 4x2,TERRACOTA,CAFÉ,Termina en 8,Alajuela
2008,Mazda,3,5,"['3', '•', '5', 'Pas.']", 4400000,  8224,Gasolina,1600 cc,Manual,Sedán,GRIS,NEGRO,Termina en 0,Heredia
2001,Suzuki,GRAND VITARA,7,"['GRAND', 'VITARA', '•', '7', 'Pas.']", 4400000,  8224,Híbrido,2700 cc,Automática,Todo Terreno 4x4,GRIS,GRIS,Termina en 1,Alajuela
2006,Toyota,COROLLA CE,5,"['COROLLA', 'CE', '•', '5', 'Pas.']", 4400000,  8224,Gasolina,1800 cc,Automática,Sedán,NEGRO,GRIS,Termina en 5,Alajuela
1991,Nissan,D21,4,"['D21', '•', '4', 'Pas.']", 4400000,  8224,Gasolina,2400 cc,Manual,Pickup 4x4,ROJO,VINO,Termina en 9,San José
2008,Honda,CIVIC EX,5,"['CIVIC', 'EX', '•', '5', 'Pas.']", 4400000,  8224,Gasolina,18000 cc,Manual,Sedán,GRIS,GRIS,Termina en 6,Alajuela
2012,Nissan,MARCH,5,"['MARCH', '•', '5', 'Pas.']", 4400000,  8224,Gasolina,1600 cc,Manual,Hatchback,AZUL,NEGRO,Termina en 7,Heredia
2014,Chevrolet,"N300 • 2 Pas. Combustible: Gasolina Cilindrada: 1200 cc Transmisión: Manual Estilo: Pánel Excelente carro de trabajo. Economico y mucha capacidad. Dekra al dia Color Exterior: BLANCO Color Interior: GRIS/NEGRO Placa: Termina en 3 Provincia: San José ¢ 4,450,000 ($",Ver,"['N300', '•', '2', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '1200', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Pánel', 'Excelente', 'carro', 'de', 'trabajo.', 'Economico', 'y', 'mucha', 'capacidad.', 'Dekra', 'al', 'dia', 'Color', 'Exterior:', 'BLANCO', 'Color', 'Interior:', 'GRIS/NEGRO', 'Placa:', 'Termina', 'en', '3', 'Provincia:', 'San', 'José', '¢', '4,450,000', '($', '8,318)*', 'Ver', 'Detalles']", 4450000,  8318,Gasolina,1200 cc,Manual,Pánel,BLANCO,GRIS/NEGRO,Termina en 3,San José
2006,Kia,"SPORTAGE LX • 5 Pas. Combustible: Gasolina Cilindrada: 2000 cc Transmisión: Manual Estilo: Todo Terreno 4x4 Muy economico, buen estado, firma inmediata totalmente al dia, escucho ofertas. Color Exterior: BLANCO Color Interior: BEIGE Placa: Termina en 1 Provincia: Heredia ¢ 4,450,000 ($",Ver,"['SPORTAGE', 'LX', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '2000', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Todo', 'Terreno', '4x4', 'Muy', 'economico,', 'buen', 'estado,', 'firma', 'inmediata', 'totalmente', 'al', 'dia,', 'escucho', 'ofertas.', 'Color', 'Exterior:', 'BLANCO', 'Color', 'Interior:', 'BEIGE', 'Placa:', 'Termina', 'en', '1', 'Provincia:', 'Heredia', '¢', '4,450,000', '($', '8,318)*', 'Ver', 'Detalles']", 4450000,  8318,Gasolina,2000 cc,Manual,Todo Terreno 4x4,BLANCO,BEIGE,Termina en 1,Heredia
2006,Nissan,"XTRAIL • 5 Pas. Combustible: Gasolina Cilindrada: 2500 cc Transmisión: Manual Estilo: Todo Terreno 4x4 Precio con aros originales. Primera foto, si desea con aros de lujo cuatro millones ochocientos Color Exterior: CHAMPAGNE Color Interior: NEGRO Placa: Termina en 0 Provincia: San José ¢ 4,450,000 ($",Ver,"['XTRAIL', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '2500', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Todo', 'Terreno', '4x4', 'Precio', 'con', 'aros', 'originales.', 'Primera', 'foto,', 'si', 'desea', 'con', 'aros', 'de', 'lujo', 'cuatro', 'millones', 'ochocientos', 'Color', 'Exterior:', 'CHAMPAGNE', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '0', 'Provincia:', 'San', 'José', '¢', '4,450,000', '($', '8,318)*', 'Ver', 'Detalles']", 4450000,  8318,Gasolina,2500 cc,Manual,Todo Terreno 4x4,CHAMPAGNE,NEGRO,Termina en 0,San José
2006,Hyundai,"ACCENT GLS • 5 Pas. Combustible: Gasolina Cilindrada: 1600 cc Transmisión: Automática Estilo: Sedán AUTOS BERTHEAU, SAN SEBASTIAN DE LA PLAZA DE DEPORTE NOVECIENTOS SUR, ESTAMOS DE LUNES A SABADO Color Exterior: AZUL Color Interior: GRIS Placa: ND Provincia: San José ¢ 4,475,000 ($",Ver,"['ACCENT', 'GLS', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '1600', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Sedán', 'AUTOS', 'BERTHEAU,', 'SAN', 'SEBASTIAN', 'DE', 'LA', 'PLAZA', 'DE', 'DEPORTE', 'NOVECIENTOS', 'SUR,', 'ESTAMOS', 'DE', 'LUNES', 'A', 'SABADO', 'Color', 'Exterior:', 'AZUL', 'Color', 'Interior:', 'GRIS', 'Placa:', 'ND', 'Provincia:', 'San', 'José', '¢', '4,475,000', '($', '8,364)*', 'Ver', 'Detalles']", 4475000,  8364,Gasolina,1600 cc,Automática,Sedán,AZUL,GRIS,ND,San José
2013,Chevrolet,"SPARK LS • 5 Pas. Combustible: Gasolina Cilindrada: 1200 cc Transmisión: Manual Estilo: Hatchback VERSION USA OCHO BOLSAS DE AIRE CONTROL DE TRACCION EN PERFECTO ESTADO CUATRO CILINDROS RECIBO Y FI Color Exterior: NEGRO Color Interior: NEGRO Placa: Termina en 7 Provincia: San José ¢ 4,495,000 ($",Ver,"['SPARK', 'LS', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '1200', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Hatchback', 'VERSION', 'USA', 'OCHO', 'BOLSAS', 'DE', 'AIRE', 'CONTROL', 'DE', 'TRACCION', 'EN', 'PERFECTO', 'ESTADO', 'CUATRO', 'CILINDROS', 'RECIBO', 'Y', 'FI', 'Color', 'Exterior:', 'NEGRO', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '7', 'Provincia:', 'San', 'José', '¢', '4,495,000', '($', '8,402)*', 'Ver', 'Detalles']", 4495000,  8402,Gasolina,1200 cc,Manual,Hatchback,NEGRO,NEGRO,Termina en 7,San José
2008,Hyundai,ELANTRA,5,"['ELANTRA', '•', '5', 'Pas.']", 4400000,  8224,Gasolina,1600 cc,Manual,Sedán,GRIS,GRIS,Termina en 4,San José
1999,Nissan,FRONTIER,3,"['FRONTIER', '•', '3', 'Pas.']", 4400000,  8224,Gasolina,2400 cc,Manual,Pickup 4x2,BLANCO,GRIS,Termina en 1,Cartago
2002,Mitsubishi,MONTERO SPORT,5,"['MONTERO', 'SPORT', '•', '5', 'Pas.']", 4450000,  8318,Gasolina,3000 cc,Automática,Todo Terreno 4x2,PLATA,GRIS,Termina en 1,Cartago
2016,Fiat,500 LOUNGE,4,"['500', 'LOUNGE', '•', '4', 'Pas.']", 4450000,  8318,Gasolina,1400 cc,Manual,Hatchback,BLANCO,NEGRO,Termina en 5,San José
2015,Suzuki,CELERIO,5,"['CELERIO', '•', '5', 'Pas.']", 4450000,  8318,Gasolina,1000 cc,Manual,Hatchback,BLANCO,GRIS,Termina en 3,Alajuela
2014,Kia,PICANTO,5,"['PICANTO', '•', '5', 'Pas.']", 4450000,  8318,Gasolina,1200 cc,Manual,Hatchback,GRIS PLATA,NEGRO,Termina en 9,Cartago
2013,Suzuki,CELERIO,5,"['CELERIO', '•', '5', 'Pas.']", 4450000,  8318,Gasolina,1000 cc,Manual,Hatchback,NEGRO,GRIS OSCURO,Termina en 7,San José
2008,Mazda,6 na na,na,"['6', 'na', 'na', 'na', 'na', 'na']", 4495900,  8404,Gasolina,2000 cc,Manual,Sedán,PLATA,NEGRO,Termina en 4,Alajuela
2013,Hyundai,I10,5,"['I10', '•', '5', 'Pas.']", 4499000,  8409,Gasolina,1200 cc,Manual,Hatchback,CHAMPAGNE,GRIS,Termina en 2,Heredia
2009,Nissan,TIIDA,5,"['TIIDA', '•', '5', 'Pas.']", 4500000,  8411,Gasolina,1598 cc,Manual,Sedán,GRIS PLATA,NEGRO,Termina en 8,San José
